Row,udp,select,bin,run,poll,media,sys,dev,etc,usr,root,host,brk,boot,mkdir,write,connect,tcp,clone_API,proc,read,var,network_http,File_IO,kill_API,accept,home,munmap,mnt,opt,rename,srv,mmap,chdir_API,network_connection,execve_API,Normal,Attack
0 ,0,9,0,0,17,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,31,3,74,0,3,0,8,0,0,0,0,8,4,201,0,1 ,0 
0 ,0,7,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,2,28,0,0,0,0,0,0,0,0,0,0,7,0,1 ,0 
0 ,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,2,26,0,0,0,0,0,0,0,0,0,0,5,0,1 ,0 
0 ,0,3,0,0,17,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,66,6,112,0,3,0,11,0,0,0,0,8,6,151,0,1 ,0 
0 ,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,15,0,2,0,0,0,0,0,0,0,0,11,0,1 ,0 
0 ,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,6,0,1 ,0 
0 ,0,7,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,37,4,43,0,1,0,1,0,0,0,0,0,0,15,0,1 ,0 
0 ,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,1,25,0,1,0,0,0,0,0,0,0,0,5,0,1 ,0 
0 ,0,4,0,0,21,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,43,7,84,0,4,0,8,0,0,0,0,8,5,137,0,1 ,0 
0 ,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,33,0,1,0,1,0,0,0,0,0,1,14,0,1 ,0 
0 ,0,9,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,1,21,0,1,0,2,0,0,0,0,0,4,46,0,1 ,0 
0 ,0,3,0,0,8,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,27,3,68,0,1,0,8,0,0,0,0,8,2,60,0,1 ,0 
