Row,udp,select,bin,run,poll,media,sys,dev,etc,usr,root,host,brk,boot,mkdir,write,connect,tcp,clone_API,proc,read,var,network_http,File_IO,kill_API,accept,home,munmap,mnt,opt,rename,srv,mmap,chdir_API,network_connection,execve_API,Normal,Attack
0 ,0,4,0,0,8624,0,0,0,965,0,0,0,0,0,0,0,5,0,0,0,0,1039,175,2354,0,125,0,0,0,0,0,0,0,418,16040,0,1 ,0 
0 ,0,11,0,0,8988,0,0,0,819,0,0,0,0,0,0,0,0,0,0,0,0,927,165,2066,0,105,0,0,0,0,0,0,0,379,16092,0,1 ,0 
0 ,0,7,0,0,9179,0,0,0,875,0,0,0,0,0,0,0,3,0,0,0,0,947,186,2148,0,112,0,0,0,0,0,0,0,415,16171,0,1 ,0 
0 ,0,9,0,0,8775,0,0,0,753,0,0,0,0,0,0,0,1,0,0,0,0,840,180,1934,0,110,0,0,0,0,0,0,0,381,15731,0,1 ,0 
0 ,0,0,0,0,9112,0,0,0,795,0,0,0,0,0,0,0,2,0,0,0,0,907,183,2055,0,98,0,0,0,0,0,0,0,425,15923,0,1 ,0 
0 ,0,5,0,0,8803,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,936,170,2050,0,106,0,0,0,0,0,0,0,403,15854,0,1 ,0 
0 ,0,2,0,0,9070,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,0,975,180,2117,0,110,0,0,0,0,0,0,0,396,16264,0,1 ,0 
0 ,0,4,0,0,9150,0,0,0,834,0,0,0,0,0,0,0,1,0,0,0,0,930,196,2119,0,120,0,0,0,0,0,0,0,426,16552,0,1 ,0 
0 ,0,4,0,0,8406,0,0,0,772,0,0,0,0,0,0,0,1,0,0,0,0,828,160,1908,0,102,0,0,0,0,0,0,0,367,15285,0,1 ,0 
0 ,0,4,0,0,7847,0,0,0,686,0,0,0,0,0,0,0,4,0,0,0,0,728,138,1682,0,86,0,0,0,0,0,0,0,299,12964,0,1 ,0 
0 ,0,7,0,0,9111,0,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,907,182,1975,0,109,0,0,0,0,0,0,0,367,16192,0,1 ,0 
0 ,0,5,0,0,8759,0,0,0,884,0,0,0,0,0,0,0,4,0,0,0,0,992,184,2230,0,119,0,0,0,0,0,0,0,413,16174,0,1 ,0 
0 ,0,11,0,0,9001,0,0,0,895,0,0,0,0,0,0,0,4,0,0,0,0,959,170,2180,0,101,0,0,0,0,0,0,0,382,15526,0,1 ,0 
0 ,0,7,0,0,8901,0,0,0,803,0,0,0,0,0,0,0,3,0,0,0,0,886,167,2016,0,99,0,0,0,0,0,0,0,379,15976,0,1 ,0 
0 ,0,5,0,0,9273,0,0,0,785,0,0,0,0,0,0,0,3,0,0,0,0,938,181,2056,0,117,0,0,0,0,0,0,0,403,15885,0,1 ,0 
0 ,0,2,0,0,8330,0,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,919,167,2116,0,107,0,0,0,0,0,0,0,368,13086,0,1 ,0 
0 ,0,8,0,0,8940,0,0,0,747,0,0,0,0,0,0,0,4,0,0,0,0,866,191,1944,0,108,0,0,0,0,0,0,0,398,16031,0,1 ,0 
